0,1,2,3,4,word,summary
38346.68091454783,1.8039076381507742,-0.013652842213167066,0.0031554053608243704,-0.0002792166216869646,summaryOfAllWords,34112.956975322406
-1.8677868810994065,-1.0061787546755323,-0.7388306938134039,-0.17569772665812172,-0.10115077686784289,Leptospirosis,5.21613862326701
-1.799611838072802,-1.0553574617449344,-0.754008142346495,-0.27062657312740257,-0.05829259597373003,Campinas,5.298710904519489
-3.1616111547328263,-0.27809684102437804,-0.4875747964882637,-0.26412016758842277,-0.045393076516338116,leptospirosi+s campina+s,3.7488731214063162
-1.1801669026850377,-1.3685287106850421,-0.8208282211590152,-0.09278522174816083,-0.05548033482051805,Brazil,5.988655140216416
-2.980489581215766,-0.3845179367446778,-0.5321966446705915,-0.276137538452465,-0.0491348734342237,campina+s brazil,3.955837038438439
30.98138324300405,-17.689861398186824,1.6995870294974025,0.37165476252781005,0.0006943611205719735,The,42.136945250638085
-2.770614571117215,-0.5073717230000148,-0.58008210152527,-0.288288621420765,-0.052799309438988015,brazil the,4.19566221593852
-2.628042159026036,-0.5905273210506989,-0.6105099801722411,-0.2956007704790631,-0.054951651023791626,interplay,4.3585616543301775
-2.628042159026036,-0.5905273210506989,-0.6105099801722411,-0.2956007704790631,-0.054951651023791626,the interplay,4.3585616543301775
8.77979716734782,-6.525563078131126,-0.12052750143394107,-0.3866396940170187,-0.13272506710641366,between,17.223506353791976
-2.026725867021569,-0.9385415195306732,-0.7231538513213545,-0.32002184024358427,-0.06189810530548468,interplay between,5.045262149730556
6.724730218304595,-5.702202287682389,-1.2677604613600597,-0.2512851156761311,-0.04079768590938642,drainage,14.962594988909174
-0.5732802300010489,-1.7644498181157984,-0.9211955201675728,-0.35620370357994435,-0.07238804720873439,between drainag+e,6.70231023672714
-2.042884115289226,-0.9281274616255344,-0.719805640571926,-0.3126696149801339,-0.057766192140593614,impermeable,5.02630224966142
-2.042884115289226,-0.9281274616255344,-0.719805640571926,-0.3126696149801339,-0.057766192140593614,drainag+e impermeabl+e,5.02630224966142
0.8756821071314427,-2.2722325916631485,0.0821928610428107,0.01264851347760615,-0.14665242272480367,areas,8.274174728559295
-2.706967424602413,-0.5434802454411101,-0.5932758708620847,-0.2859834158846954,-0.05188850913600012,impermeabl+e area+s,4.267930509626136
125.92341406705984,-66.19027565225538,7.1394450625343335,0.6530049768718724,0.8262218685029331,and,148.89269949082728
-2.911149057591841,-0.42398929038435984,-0.5477539514930997,-0.2740902597085423,-0.04893446889537119,area+s and,4.034573050329887
-2.6961474478608376,-0.4241301086286584,0.09781944908679108,-0.2045543442266537,-0.14370451629593106,social,4.259440979030163
-3.0008243728556137,-0.37132135070711114,-0.5265758232302178,-0.2681048407005318,-0.04741061491115098,and social,3.9320652156563134
-3.1273344897225233,-0.29682494371692103,-0.4953496963162184,-0.2587170363176585,-0.04498996878803071,vulnerability,3.787439388047155
-3.1273344897225233,-0.29682494371692103,-0.4953496963162184,-0.2587170363176585,-0.04498996878803071,social vulnerability,3.787439388047155
-1.5434979236985313,-1.1763266558225098,-0.6792272127931154,0.41454024168369497,0.16958274532286893,Author,5.587522152669547
-3.30803205590665,-0.19003069608011813,-0.4477387691210282,-0.24297693833088496,-0.04089668604956476,vulnerability author,3.580860867797929
-2.2983065266352973,-0.7359796024346072,-0.6073477480806472,0.008314627876024772,0.25105239673772417,summary,4.720018669351969
-2.2983065266352973,-0.7359796024346072,-0.6073477480806472,0.008314627876024772,0.25105239673772417,author summary,4.720018669351969
3.87719179202357,-3.7694238781010947,0.6025743733277606,0.1472254306798168,-0.11938747475778466,This,11.651425865985772
-3.4408809004793244,-0.11123100079489778,-0.4102037843731791,-0.22914480891890882,-0.037320414286080385,summary this,3.4289996842209627
-1.9852082639887456,-0.9301431856793891,-0.617331044209241,0.3954639070195609,0.135023907127244,study,5.086029538899751
-2.5308926745204374,-0.6209360244663638,-0.562362664877281,0.31378353382723434,-0.14431647055534813,this study,4.461247637488698
-3.5148357722478187,-0.06726170952524413,-0.38826905766462577,-0.22035465571191853,-0.035084174233601904,explores,3.3444740759433693
-3.5148357722478187,-0.06726170952524413,-0.38826905766462577,-0.22035465571191853,-0.035084174233601904,study explores,3.3444740759433693
152.56886487050312,-79.81120820614315,8.604620739659811,0.4672012572295775,1.034103333999296,the,178.8539203644616
-3.5653135376456415,-0.037207819813069865,-0.37283237340358877,-0.2137941660150642,-0.03344401294062434,explores the,3.286788801171768
-2.6279408015542796,-0.5713791778465909,-0.5863262921172634,-0.2590004832266205,0.133891866312622,links,4.352675509260543
-3.5854515905125703,-0.02520789505268306,-0.3665626746906157,-0.21102938021937143,-0.03276189185221319,the links,3.263777270958184
-2.026725867021569,-0.9385415195306732,-0.7231538513213545,-0.32002184024358427,-0.06189810530548468,links between,5.045262149730556
-1.9298943859535456,-0.9232342154910749,0.06007581734331907,0.6067886886684447,-0.2750007510268924,environmental,5.165299083978037
-3.6470807108502257,0.011553092165150325,-0.3469578007555655,-0.20195402390862466,-0.030568153111336815,between environmental,3.1933618770259407
-2.7598061966401786,-0.4135657820435348,0.09307459915176453,-0.3511638485394949,-0.14733934385282144,environmental and,4.197425434873586
-3.710844427570522,0.04965300262566674,-0.325960061463178,-0.19136078546748772,-0.028113174282497752,contextual,3.120519857475966
-3.710844427570522,0.04965300262566674,-0.325960061463178,-0.19136078546748772,-0.028113174282497752,and contextual,3.120519857475966
-3.7434454133879944,0.0691633566620522,-0.3149154298041378,-0.18533038352778897,-0.026776239782027277,factors,3.0832818217779447
-3.7434454133879944,0.0691633566620522,-0.3149154298041378,-0.18533038352778897,-0.026776239782027277,contextual factors,3.0832818217779447
18.11107552755778,-11.194983719769256,1.3809927383731153,0.7937054180214784,-0.05705873935955232,that,27.72398339965252
-3.7602723755898015,0.07909814463220455,-0.3094680202626206,-0.18209507169187977,-0.028127136653601705,factors that,3.0640803988188847
-3.769856622705485,0.084756428165768,-0.30635561812583234,-0.18014891105579292,-0.02903143680027015,influence,3.053142605114535
-3.769856622705485,0.084756428165768,-0.30635561812583234,-0.18014891105579292,-0.02903143680027015,that influence,3.053142605114535
-3.5653135376456415,-0.037207819813069865,-0.37283237340358877,-0.2137941660150642,-0.03344401294062434,influence the,3.286788801171768
1.828729341751787,-3.1273343447155577,-0.9276211646459829,0.9146483521118306,0.019648307679957663,risk,9.458796895966497
-3.473308585431747,-0.07549910152000505,-0.3488308737209796,0.1566025758688253,-0.03628063169715671,the risk,3.3879710144555064
-3.8044396450793587,0.10515197718434477,-0.29512658687337795,-0.17223268458059016,-0.033712192566591866,leptospirosis,3.0136662437193267
-3.8044396450793587,0.10515197718434477,-0.29512658687337795,-0.17223268458059016,-0.033712192566591866,risk leptospirosis,3.0136662437193267
-2.7962772207252704,-0.49191990097243,-0.4751767747952675,-0.04063683518573166,0.565686958104794,transmission,4.175595027032513
-3.820528549808602,0.11459494791435709,-0.2899963462345881,-0.16774047294960454,-0.03750355620515672,leptospirosis transmission,2.995294725801307
-3.1743993360687277,-0.2555335218471855,-0.4503642108259349,0.15163579930032137,-0.17918323314527246,humans,3.7281255121410735
-3.8333117731942385,0.12199084236367619,-0.2861693077032545,-0.16320385080465574,-0.04303241765084085,transmission human+s,2.9806987443663333
-3.1616111547328263,-0.27809684102437804,-0.4875747964882637,-0.26412016758842277,-0.045393076516338116,human+s campina+s,3.7488731214063162
-3.8393327328348446,0.1250674287457605,-0.2852367468118126,-0.15882149262825038,-0.052978442784367835,São,2.9738611175208303
-3.8393327328348446,0.1250674287457605,-0.2852367468118126,-0.15882149262825038,-0.052978442784367835,campina+s são,2.9738611175208303
-3.838796675038936,0.12458167731167968,-0.28575073549143537,-0.15820658649403377,-0.05561920960802657,Paulo,2.974494353234245
-3.838796675038936,0.12458167731167968,-0.28575073549143537,-0.15820658649403377,-0.05561920960802657,são paulo,2.974494353234245
-2.980489581215766,-0.3845179367446778,-0.5321966446705915,-0.276137538452465,-0.0491348734342237,paulo brazil,3.955837038438439
-3.76565594185029,0.07458436245536881,-0.31844213159412077,-0.16516361619491382,-0.11005157597797673,infectious,3.0597196044871504
-3.76565594185029,0.07458436245536881,-0.31844213159412077,-0.16516361619491382,-0.11005157597797673,leptospirosi+s infectious,3.0597196044871504
-0.8613480042884438,-1.6142174945730952,-0.8476902880244161,0.2044114328246584,-0.21585140562971933,disease,6.378884418080633
-3.565571336327342,-0.06870005692085446,-0.39647695209648237,-0.19712933685869805,-0.20732895612929536,infectious disease,3.297140875473162
-2.894882420781567,-0.43917110937924475,-0.5555200911413349,-0.14431433256936244,-0.18774958550097107,caused,4.053820402344965
-2.894882420781567,-0.43917110937924475,-0.5555200911413349,-0.14431433256936244,-0.18774958550097107,disease caused,4.053820402344965
-3.8249239446658105,0.11415838841465287,-0.2938617049938974,-0.14303288192801855,-0.09122836340437503,caused the,2.9906517253620777
-3.064043966695054,-0.32463261270912325,-0.5055632425971064,-0.11300193819909053,-0.13305576728706797,Leptospira,3.85485832236615
-3.064043966695054,-0.32463261270912325,-0.5055632425971064,-0.11300193819909053,-0.13305576728706797,the leptospira,3.85485832236615
-3.8768638372318676,0.14840942400705104,-0.27107694950342426,-0.12527283799786018,-0.06878980576935112,bacteria.…,2.9304671606601707
-3.8768638372318676,0.14840942400705104,-0.27107694950342426,-0.12527283799786018,-0.06878980576935112,leptospira bacteria.…,2.9304671606601707
-3.0685615165627653,-0.30755763958712934,-0.4375086247886748,0.18470002562407917,0.12686253638996475,Abstract,3.848815112557647
-3.895601452074451,0.16066759603741798,-0.26245298857940574,-0.1156613096333592,-0.061614734497395074,bacteria.… abstract,2.908813991029455
-3.8286246141391733,0.11746237749109478,-0.2910474072233014,-0.15729350030524775,-0.069045282278958,abstract leptospirosis,2.986301881158623
-3.196619651201128,-0.2526057302550213,-0.4313614688451578,0.26870998629586107,-0.202362935360688,epidemic,3.7079308914359017
-3.7877309211255166,0.09056677745646313,-0.3074685239167124,-0.11947404238442903,-0.12235759030654816,leptospirosis epidemic,3.0333195765738545
-3.565571336327342,-0.06870005692085446,-0.39647695209648237,-0.19712933685869805,-0.20732895612929536,epidemic disease,3.297140875473162
-3.2134537275204798,-0.25215503086731683,-0.39770481178431155,0.38821138411292044,-0.13237593717377424,bacteria,3.695778899978756
-3.8768638372318676,0.14840942400705104,-0.27107694950342426,-0.12527283799786018,-0.06878980576935112,caused bacteria,2.9304671606601707
-3.8249239446658105,0.11415838841465287,-0.2938617049938974,-0.14303288192801855,-0.09122836340437503,bacteria the,2.9906517253620777
-3.8990360705584663,0.1675919927994769,-0.2503348926388217,-0.03524567317790741,-0.06057220342494847,genus,2.9034267628325416
-3.8990360705584663,0.1675919927994769,-0.2503348926388217,-0.03524567317790741,-0.06057220342494847,leptospira genus,2.9034267628325416
-3.6903842909977316,0.04195319659812258,-0.2832390652798441,0.2025058158649878,-0.061644753843565575,Its,3.144762064926746
-3.9028409060136564,0.17077714601429506,-0.24501410472143742,-0.013493800245641827,-0.05395159637184568,its risk,2.8990157796738814
-3.9008255916953924,0.17008774334075172,-0.24256488242382632,0.004792497525642675,-0.050256002307931764,closely,2.9013397964014014
-3.9008255916953924,0.17008774334075172,-0.24256488242382632,0.004792497525642675,-0.050256002307931764,risk closely,2.9013397964014014
-0.8736533514782687,-1.5546451266433017,-0.8692746681226837,-0.16877140079036723,-0.0665202952160621,associated,6.342811730590964
-3.8942801274974355,0.16654036648495052,-0.24127180556513975,0.02633053086439406,-0.047277737435461334,closely associated,2.908925564196636
25.552006887492308,-14.925040871554113,1.297768097965215,0.2532232629641066,-0.047250600052081634,with,36.03090455006882
-1.7608024244657816,-1.0478920859883274,-0.7421065090143273,-0.10274070268781434,-0.06641601377796656,associated with,5.330674206178466
-3.8609940572467907,0.14639213903375592,-0.24304509823353335,0.08716942572647615,-0.04322906037427019,inadequate,2.9477627075169757
-3.8609940572467907,0.14639213903375592,-0.24304509823353335,0.08716942572647615,-0.04322906037427019,with inadequate,2.9477627075169757
-3.8055045993656162,0.1104885584025781,-0.2504112871000099,0.15981492856294857,-0.04239655964945404,sanitation,3.013182607898274
-3.8055045993656162,0.1104885584025781,-0.2504112871000099,0.15981492856294857,-0.04239655964945404,inadequate sanitation,3.013182607898274
-3.6480836104942203,0.0003729644966701251,-0.27496510828877807,0.32408779881570204,-0.04682824008142804,sanitation and,3.2021517882831843
6.770656648186769,-5.55415391531293,0.1351879725453743,0.9685523954425423,-0.2561223346413469,flooding,15.01088772674216
-3.4649332505539054,-0.13751255576180776,-0.3030762723437928,0.4836577243130781,-0.055509475891380736,and flooding,3.4263537153733687
-3.553660882756786,-0.042108585101711116,-0.32441270946789214,0.25636037877754425,-0.11541192738465365,common,3.301683648980062
-3.7996393098323407,0.10365950943671298,-0.24638868873539868,0.19484571424252659,-0.037969719833355925,flooding common,3.021844452857608
-2.1882248600816867,-0.7479161136297552,0.09640221352208478,0.4499527029263185,-0.04236780424397917,public,4.85834803654924
-3.8624690498940146,0.14426402245292924,-0.23406358344049324,0.13650382688415044,-0.03474788190880307,common public,2.94810984827216
-1.3606744783025295,-1.2867715021641184,-0.6895225038446464,0.2984332824068405,0.4681624853229959,health,5.8011094160971295
-2.9375574134981917,-0.39752293075125467,-0.4446616203660087,0.31489464205232787,0.1662582500793502,public health,4.0061302202222295
-3.5004277853924672,-0.06684230556712856,-0.313841642221145,0.07930274505088729,0.32366264874190304,challenge,3.363803355738204
-3.9351074735925984,0.1888907442318879,-0.21861610262976913,0.07035238295505483,-0.03071823921673155,health challeng+e,2.863985918386799
